trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
554,False,"{'a': 0.5, 'e': 0.10904441529278498}",30,11,27.579693242015757,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.5, 'e': 0.10860910882495796}",25,15,6.6574374302501536,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
556,False,"{'a': 0.5, 'e': 0.10817554010518914}",25,19,13.501760329709356,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.5, 'e': 0.10774370219636975}",30,8,9.784611804722902,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
558,False,"{'a': 0.5, 'e': 0.10731358818908403}",20,0,25.392094351126847,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.5, 'e': 0.1068851912014987}",20,15,-1.5205618434622408,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
560,False,"{'a': 0.5, 'e': 0.1064585043792528}",20,8,10.450581052428882,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
561,False,"{'a': 0.5, 'e': 0.1060335208953481}",20,9,18.906067495945678,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.5, 'e': 0.10561023395003975}",20,6,3.6401731481519772,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
563,False,"{'a': 0.5, 'e': 0.10518863677072765}",20,7,10.783406942363328,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
564,False,"{'a': 0.5, 'e': 0.10476872261184789}",20,10,-6.114458228328264,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
565,False,"{'a': 0.5, 'e': 0.104350484754765}",30,15,19.60686579830964,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
566,False,"{'a': 0.5, 'e': 0.10393391650766431}",35,21,25.301415795637794,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.5, 'e': 0.10351901120544502}",20,0,-16.75991889794976,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
568,False,"{'a': 0.5, 'e': 0.10310576220961341}",35,20,12.529951284483321,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
569,False,"{'a': 0.5, 'e': 0.10269416290817676}",25,10,26.512286818550926,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.5, 'e': 0.10228420671553744}",20,9,20.31347052835101,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.10187588707238764}",25,19,13.381721953623652,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.10146919744560434}",25,8,29.036335648220806,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.5, 'e': 0.10106413132814486}",25,17,16.239199979995007,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.5, 'e': 0.10066068223894266}",20,5,23.220918487691204,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.5, 'e': 0.1002588437228037}",25,11,25.31825682864286,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.5, 'e': 0.09985860935030318}",25,17,14.812196265466824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.5, 'e': 0.09945997271768262}",25,15,20.116332975431412,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.09906292744674731}",30,22,16.34075506737668,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.5, 'e': 0.0986674671847645}",25,11,25.802921156562252,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.5, 'e': 0.09827358560436154}",35,13,3.3321626651890854,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
581,False,"{'a': 0.5, 'e': 0.09788127640342477}",20,12,17.053896397634166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.5, 'e': 0.09749053330499859}",25,12,22.64789917714814,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.09710135005718508}",20,12,5.550957148591886,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.09671372043304398}",25,6,28.81645214000972,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.5, 'e': 0.09632763823049303}",25,10,-38.92175598816172,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
586,False,"{'a': 0.5, 'e': 0.09594309727220877}",25,9,30.15124601488998,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.5, 'e': 0.09556009140552765}",30,17,25.922588600201312,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.5, 'e': 0.09517861450234763}",20,6,24.021087101430624,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.09479866045903014}",25,13,22.89126424549209,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.5, 'e': 0.09442022319630235}",25,11,21.02659998220675,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.5, 'e': 0.09404329665916}",20,3,-24.906046691801432,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
592,False,"{'a': 0.5, 'e': 0.09366787481677047}",20,7,24.815854903986818,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.5, 'e': 0.09329395166237625}",25,8,18.258025517215728,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
594,False,"{'a': 0.5, 'e': 0.0929215212131989}",20,12,16.842851946455184,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.09255057751034329}",20,7,9.561626659676044,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
596,False,"{'a': 0.5, 'e': 0.09218111461870225}",20,16,6.655457681801048,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.5, 'e': 0.09181312662686165}",30,7,40.6096643752203,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.5, 'e': 0.09144660764700575}",20,12,8.998764838901495,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.09108155181482308}",20,16,7.394312746475676,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.5, 'e': 0.09071795328941251}",20,9,15.04823129335751,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.5, 'e': 0.0903558062531899}",30,15,13.06721513905524,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
602,False,"{'a': 0.5, 'e': 0.08999510491179491}",20,8,19.45286026524407,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.5, 'e': 0.08963584349399842}",30,18,20.975837269308652,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.5, 'e': 0.08927801625161007}",25,0,41.5136525693522,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
605,False,"{'a': 0.5, 'e': 0.08892161745938634}",25,16,14.648981843726869,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.5, 'e': 0.08856664141493896}",20,6,2.2390749457077206,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
607,False,"{'a': 0.5, 'e': 0.08821308243864363}",20,0,35.971897757883575,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.5, 'e': 0.0878609348735492}",35,9,39.608985403864764,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.5, 'e': 0.08751019308528712}",25,16,14.305697257627354,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.0871608514619813}",20,3,31.689532601508,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.5, 'e': 0.08681290441415829}",25,18,13.915137363250428,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.5, 'e': 0.08646634637465792}",20,0,26.859527283401395,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
613,False,"{'a': 0.5, 'e': 0.08612117179854416}",20,11,13.747873407394245,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.5, 'e': 0.08577737516301644}",25,14,19.495691965995004,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.5, 'e': 0.08543495096732123}",20,9,20.22571101622505,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.5, 'e': 0.08509389373266411}",25,19,10.823024592825673,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.5, 'e': 0.08475419800212207}",30,23,13.57755915170276,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.5, 'e': 0.08441585834055614}",30,16,24.223076026193358,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.5, 'e': 0.08407886933452453}",20,11,-4.477959384616299,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
620,False,"{'a': 0.5, 'e': 0.08374322559219596}",30,10,34.07395497880436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.5, 'e': 0.08340892174326339}",25,15,5.697500914188046,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
622,False,"{'a': 0.5, 'e': 0.0830759524388581}",20,9,18.657704992349935,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.5, 'e': 0.08274431235146412}",25,8,28.075542296332536,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.08241399617483297}",20,10,20.650763416310326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.0820849986238988}",30,20,19.617987860138115,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.08175731443469375}",20,11,10.772982228311303,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.5, 'e': 0.08143093836426381}",35,21,20.95704716704394,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.5, 'e': 0.0811058651905849}",25,16,-27.20336987574153,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 0}",1
629,False,"{'a': 0.5, 'e': 0.08078208971247929}",20,3,12.867083535180782,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.08045960674953244}",25,11,23.245275266039517,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.5, 'e': 0.08013841114201005}",30,19,17.73888817214533,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.5, 'e': 0.07981849775077554}",25,17,14.84889540938789,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.5, 'e': 0.07949986145720786}",30,18,22.046567033948392,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.5, 'e': 0.07918249716311948}",20,13,13.894240701468899,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.5, 'e': 0.07886639979067495}",25,20,10.460269232519043,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.5, 'e': 0.07855156428230954}",20,13,14.22266194256326,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.5, 'e': 0.07823798560064842}",30,14,-13.42871235943601,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
638,False,"{'a': 0.5, 'e': 0.077925658728426}",20,14,12.327926374872995,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.5, 'e': 0.07761457866840563}",20,10,17.87005165225319,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.5, 'e': 0.07730474044329974}",25,14,19.04968612725632,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.07699613909569011}",30,12,29.77848569977271,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.5, 'e': 0.0766887696879486}",20,0,31.528487176337414,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.5, 'e': 0.07638262730215813}",25,14,23.527557587809255,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.5, 'e': 0.07607770704003398}",20,6,28.921779946946277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.5, 'e': 0.07577400402284548}",20,6,-6.904381021724312,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
646,False,"{'a': 0.5, 'e': 0.07547151339133784}",20,10,-46.778413017478414,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
647,False,"{'a': 0.5, 'e': 0.07517023030565453}",30,13,31.910852080849036,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.5, 'e': 0.07487014994525974}",20,12,0.7451813176880466,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.07457126750886131}",25,14,23.130618898701048,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.5, 'e': 0.07427357821433388}",20,9,19.39262177134339,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.5, 'e': 0.07397707729864236}",25,13,6.533373485972653,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
652,False,"{'a': 0.5, 'e': 0.07368176001776583}",25,19,10.785552341489437,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.5, 'e': 0.07338762164662144}",20,0,34.70502953116494,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.07309465747898901}",20,8,8.69005503571702,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
655,False,"{'a': 0.5, 'e': 0.07280286282743559}",30,16,21.57720167605837,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.07251223302324053}",25,0,26.40854534677741,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
657,False,"{'a': 0.5, 'e': 0.07222276341632078}",20,4,23.207870192215612,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.5, 'e': 0.07193444937515645}",35,21,28.00603981219615,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.5, 'e': 0.07164728628671672}",30,12,9.669388516762787,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
660,False,"{'a': 0.5, 'e': 0.07136126955638605}",20,14,0.8678988029865871,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.5, 'e': 0.07107639460789066}",20,8,-34.83693621096332,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
662,False,"{'a': 0.5, 'e': 0.0707926568832253}",20,8,22.266772921863428,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.5, 'e': 0.0705100518425803}",25,13,10.539187953005378,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
664,False,"{'a': 0.5, 'e': 0.07022857496426901}",30,24,10.52902687421012,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.5, 'e': 0.06994822174465536}",25,15,19.826826500948677,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.5, 'e': 0.06966898769808184}",20,0,32.39170058374464,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
